"LATITUDE","LONGITUDE","GEOGRAPHY_NAME","GEOGRAPHY_NAME_TYPE","NUMERIC_VALUE","NUMERIC_VALUE_TYPE","GEOGRAPHIC_POPULATION","NUMERIC_VALUE_FOR_COLORING","OPACITY_VALUE_0_THRU_LT_1","RADIUS_VALUE_0_THRU_100","RECORD_NO","COLOR_NAME"
"47.7943290000","-122.3026070000","Mountlake Terrace city,WA","City","4.0000000000","Weather (NRP)","21210","-4",".88","1","1244","RED"
"35.9262300000","-79.0869950000","Carrboro town,NC","City","11.0000000000","Weather (NRP)","21230","-11",".67","1","1245","RED"
"35.1943610000","-118.8305690000","Arvin city,CA","City","27.0000000000","Weather (NRP)","21249","-27",".19","1","1246","RED"
"33.5973660000","-85.8681320000","Oxford city,AL","City","32.0000000000","Weather (NRP)","21323","-32",".04","1","1247","RED"
"33.9928770000","-81.2217970000","Lexington town,SC","City","20.0000000000","Weather (NRP)","21334","-20",".40","1","1248","RED"
"42.2188450000","-121.7787180000","Klamath Falls city,OR","City","8.0000000000","Weather (NRP)","21335","-8",".76","1","1249","RED"
"33.5938370000","-84.5626300000","Union City city,GA","City","34.0000000000","Weather (NRP)","21396","-34",".98","1","1250","ORANGE"
"35.3918470000","-97.7251400000","Mustang city,OK","City","50.0000000000","Weather (NRP)","21459","-50",".50","1","1251","ORANGE"
"43.4387330000","-70.3929430000","Biddeford city,ME","City","58.0000000000","Weather (NRP)","21462","-58",".26","1","1252","ORANGE"
"40.6212550000","-74.4394660000","North Plainfield borough,NJ","City","40.0000000000","Weather (NRP)","21501","-40",".80","1","1253","ORANGE"
"30.4647870000","-87.3092500000","Bellview CDP,FL","City","51.0000000000","Weather (NRP)","21515","-51",".47","1","1254","ORANGE"
"34.2631300000","-86.2106600000","Albertville city,AL","City","93.0000000000","Weather (NRP)","21541","-93",".21","1","1255","YELLOW"
"37.0450930000","-93.2959140000","Nixa city,MO","City","39.0000000000","Weather (NRP)","21544","-39",".83","1","1256","ORANGE"
"38.3220820000","-85.7675760000","Clarksville town,IN","City","44.0000000000","Weather (NRP)","21548","-44",".68","1","1257","ORANGE"
"41.4817470000","-87.6868010000","Park Forest village,IL","City","80.0000000000","Weather (NRP)","21563","-80",".60","1","1258","YELLOW"
"41.5239570000","-81.5244850000","South Euclid city,OH","City","69.0000000000","Weather (NRP)","21572","-69",".93","1","1259","YELLOW"
"41.6069780000","-86.7136390000","La Porte city,IN","City","96.0000000000","Weather (NRP)","21577","-96",".12","1","1260","YELLOW"
"35.4986600000","-86.4516740000","Shelbyville city,TN","City","97.0000000000","Weather (NRP)","21591","-97",".09","1","1261","YELLOW"
"34.1233470000","-116.4215570000","Yucca Valley town,CA","City","23.0000000000","Weather (NRP)","21622","-23",".31","1","1262","RED"
"38.7060480000","-93.2344980000","Sedalia city,MO","City","59.0000000000","Weather (NRP)","21633","-59",".23","1","1263","ORANGE"
"40.6522110000","-74.2601580000","Roselle borough,NJ","City","72.0000000000","Weather (NRP)","21637","-72",".84","1","1264","YELLOW"
"42.9819620000","-85.9441260000","Allendale CDP,MI","City","33.0000000000","Weather (NRP)","21672","-33",".01","1","1265","RED"
"41.5983720000","-87.6027360000","South Holland village,IL","City","70.0000000000","Weather (NRP)","21677","-70",".90","1","1266","YELLOW"
"35.6524490000","-78.4485390000","Clayton town,NC","City","77.0000000000","Weather (NRP)","21681","-77",".69","1","1267","YELLOW"
"31.0523450000","-97.4795420000","Belton city,TX","City","75.0000000000","Weather (NRP)","21685","-75",".75","1","1268","YELLOW"
"33.6734690000","-85.8108910000","Anniston city,AL","City","34.0000000000","Weather (NRP)","21688","-34",".98","1","1269","ORANGE"
"39.3405020000","-82.9961020000","Chillicothe city,OH","City","81.0000000000","Weather (NRP)","21719","-81",".57","1","1270","YELLOW"
"30.7733370000","-88.1314160000","Prichard city,AL","City","13.0000000000","Weather (NRP)","21773","-13",".61","1","1271","RED"
"30.3600670000","-88.5563270000","Pascagoula city,MS","City","72.0000000000","Weather (NRP)","21809","-72",".84","1","1272","YELLOW"
"42.8876130000","-71.2820470000","Derry CDP,NH","City","68.0000000000","Weather (NRP)","21817","-68",".96","1","1273","YELLOW"
"33.9380680000","-118.3585400000","Lennox CDP,CA","City","4.0000000000","Weather (NRP)","21818","-4",".88","1","1274","RED"
"35.4482780000","-97.4407850000","Del City city,OK","City","34.0000000000","Weather (NRP)","21822","-34",".98","1","1275","ORANGE"
"42.3953730000","-83.0559450000","Hamtramck city,MI","City","35.0000000000","Weather (NRP)","21822","-35",".95","1","1276","ORANGE"
"40.9111710000","-81.1198270000","Alliance city,OH","City","41.0000000000","Weather (NRP)","21842","-41",".77","1","1277","ORANGE"
"34.0600700000","-117.4012410000","Bloomington CDP,CA","City","3.0000000000","Weather (NRP)","21847","-3",".91","1","1278","RED"
"35.5137530000","-108.7437330000","Gallup city,NM","City","18.0000000000","Weather (NRP)","21854","-18",".46","1","1279","RED"
"28.2960950000","-82.6891710000","Jasmine Estates CDP,FL","City","81.0000000000","Weather (NRP)","21865","-81",".57","1","1280","YELLOW"
"38.9392300000","-119.9822160000","South Lake Tahoe city,CA","City","15.0000000000","Weather (NRP)","21939","-15",".55","1","1281","RED"
"25.9388180000","-80.1235290000","Sunny Isles Beach city,FL","City","54.0000000000","Weather (NRP)","21942","-54",".38","1","1282","ORANGE"
"32.5329860000","-92.6353270000","Ruston city,LA","City","94.0000000000","Weather (NRP)","21976","-94",".18","1","1283","YELLOW"
"44.9792920000","-122.9738120000","Hayesville CDP,OR","City","1.0000000000","Weather (NRP)","21979","-1",".97","1","1284","RED"
"36.6802560000","-121.7893680000","Marina city,CA","City",".0000000000","Weather (NRP)","21981","0",".99","1","1285","RED"
"40.9956170000","-80.3458070000","New Castle city,PA","City","94.0000000000","Weather (NRP)","21991","-94",".18","1","1286","YELLOW"
"37.3520450000","-77.4336950000","Chester CDP,VA","City","30.0000000000","Weather (NRP)","22032","-30",".10","1","1287","RED"
"27.8196990000","-82.6846100000","Lealman CDP,FL","City","53.0000000000","Weather (NRP)","22034","-53",".41","1","1288","ORANGE"
"37.4758760000","-121.1538820000","Patterson city,CA","City","26.0000000000","Weather (NRP)","22066","-26",".22","1","1289","RED"
"30.4249040000","-86.6217620000","Fort Walton Beach city,FL","City","23.0000000000","Weather (NRP)","22084","-23",".31","1","1290","RED"
"39.7541920000","-121.6064000000","Paradise town,CA","City","44.0000000000","Weather (NRP)","22135","-44",".68","1","1291","ORANGE"
"38.0671570000","-78.9014200000","Waynesboro city,VA","City","76.0000000000","Weather (NRP)","22140","-76",".72","1","1292","YELLOW"
"34.1621430000","-119.2041770000","Port Hueneme city,CA","City","32.0000000000","Weather (NRP)","22156","-32",".04","1","1293","RED"
"36.0840570000","-119.5612680000","Corcoran city,CA","City","70.0000000000","Weather (NRP)","22156","-70",".90","1","1294","YELLOW"
"39.7932830000","-85.7725480000","Greenfield city,IN","City","84.0000000000","Weather (NRP)","22160","-84",".48","1","1295","YELLOW"
"37.1406630000","-80.4045120000","Christiansburg town,VA","City","79.0000000000","Weather (NRP)","22163","-79",".63","1","1296","YELLOW"
"44.9091880000","-97.1556850000","Watertown city,SD","City","91.0000000000","Weather (NRP)","22166","-91",".27","1","1297","YELLOW"
"30.5259540000","-87.2722680000","Ensley CDP,FL","City","51.0000000000","Weather (NRP)","22194","-51",".47","1","1298","ORANGE"
"28.0503980000","-80.6583270000","West Melbourne city,FL","City","25.0000000000","Weather (NRP)","22225","-25",".25","1","1299","RED"
"34.9143120000","-82.3139060000","Taylors CDP,SC","City","22.0000000000","Weather (NRP)","22230","-22",".34","1","1300","RED"
"34.7285380000","-82.2563770000","Simpsonville city,SC","City","23.0000000000","Weather (NRP)","22234","-23",".31","1","1301","RED"
"46.8294840000","-100.8870600000","Mandan city,ND","City","60.0000000000","Weather (NRP)","22301","-60",".20","1","1302","ORANGE"
"32.3220040000","-90.8815570000","Vicksburg city,MS","City","96.0000000000","Weather (NRP)","22332","-96",".12","1","1303","YELLOW"
"30.4718910000","-87.2506930000","Brent CDP,FL","City","51.0000000000","Weather (NRP)","22337","-51",".47","1","1304","ORANGE"
"27.5834620000","-80.3834670000","Florida Ridge CDP,FL","City","18.0000000000","Weather (NRP)","22372","-18",".46","1","1305","RED"
"41.4090470000","-81.5628610000","Maple Heights city,OH","City","63.0000000000","Weather (NRP)","22383","-63",".11","1","1306","ORANGE"
"37.2910100000","-77.2989440000","Hopewell city,VA","City","20.0000000000","Weather (NRP)","22456","-20",".40","1","1307","RED"
"34.0619910000","-84.6811210000","Acworth city,GA","City","79.0000000000","Weather (NRP)","22534","-79",".63","1","1308","YELLOW"
"38.9243950000","-76.8876040000","Landover CDP,MD","City","58.0000000000","Weather (NRP)","22553","-58",".26","1","1309","ORANGE"
"45.0672260000","-93.2057790000","New Brighton city,MN","City","25.0000000000","Weather (NRP)","22556","-25",".25","1","1310","RED"
"41.5466220000","-87.4576160000","Highland town,IN","City","81.0000000000","Weather (NRP)","22581","-81",".57","1","1311","YELLOW"
"41.6575700000","-87.6811260000","Blue Island city,IL","City","33.0000000000","Weather (NRP)","22611","-33",".01","1","1312","RED"
"34.4816070000","-97.9605370000","Duncan city,OK","City","96.0000000000","Weather (NRP)","22618","-96",".12","1","1313","YELLOW"
"37.8200580000","-85.9363710000","Radcliff city,KT","City","9.0000000000","Weather (NRP)","22639","-9",".73","1","1314","RED"
"40.2509240000","-75.6447540000","Pottstown borough,PA","City","89.0000000000","Weather (NRP)","22670","-89",".33","1","1315","YELLOW"
"28.7172060000","-81.9030890000","Leesburg city,FL","City","61.0000000000","Weather (NRP)","22672","-61",".17","1","1316","ORANGE"
"39.5055580000","-84.7443350000","Oxford city,OH","City","61.0000000000","Weather (NRP)","22700","-61",".17","1","1317","ORANGE"
"25.9634060000","-80.1828710000","Ives Estates CDP,FL","City","57.0000000000","Weather (NRP)","22707","-57",".29","1","1318","ORANGE"
"41.6302750000","-87.5968340000","Dolton village,IL","City","70.0000000000","Weather (NRP)","22737","-70",".90","1","1319","YELLOW"
"44.7317810000","-92.8532840000","Hastings city,MN","City","89.0000000000","Weather (NRP)","22738","-89",".33","1","1320","YELLOW"
"33.2412520000","-84.2766760000","Griffin city,GA","City","75.0000000000","Weather (NRP)","22748","-75",".75","1","1321","YELLOW"
"33.9208340000","-118.2369150000","Willowbrook CDP,CA","City","7.0000000000","Weather (NRP)","22811","-7",".79","1","1322","RED"
"42.3676580000","-89.0245440000","Machesney Park village,IL","City","53.0000000000","Weather (NRP)","22817","-53",".41","1","1323","ORANGE"
"40.6733770000","-89.5417640000","East Peoria city,IL","City","48.0000000000","Weather (NRP)","22851","-48",".56","1","1324","ORANGE"
"30.6167370000","-87.1647330000","Pace CDP,FL","City","49.0000000000","Weather (NRP)","22860","-49",".53","1","1325","ORANGE"
"41.6452850000","-81.4143530000","Willoughby city,OH","City","69.0000000000","Weather (NRP)","22869","-69",".93","1","1326","YELLOW"
"46.8927800000","-102.7959600000","Dickinson city,ND","City","96.0000000000","Weather (NRP)","22882","-96",".12","1","1327","YELLOW"
"33.9043320000","-118.2677770000","West Rancho Dominguez CDP,CA","City","7.0000000000","Weather (NRP)","22901","-7",".79","1","1328","RED"
"33.5214110000","-81.9547810000","North Augusta city,SC","City","33.0000000000","Weather (NRP)","22908","-33",".01","1","1329","RED"
"37.7616660000","-120.8464340000","Oakdale city,CA","City","12.0000000000","Weather (NRP)","22936","-12",".64","1","1330","RED"
"42.9538420000","-72.3068750000","Keene city,NH","City","81.0000000000","Weather (NRP)","22953","-81",".57","1","1331","YELLOW"
"46.9894630000","-122.9172770000","Tumwater city,WA","City","3.0000000000","Weather (NRP)","22974","-3",".91","1","1332","RED"
"45.0373100000","-93.3594780000","Crystal city,MN","City","41.0000000000","Weather (NRP)","22975","-41",".77","1","1333","ORANGE"
"47.1278500000","-119.2763840000","Moses Lake city,WA","City","69.0000000000","Weather (NRP)","23056","-69",".93","1","1334","YELLOW"
"41.9301240000","-73.9967820000","Kingston city,NY","City","74.0000000000","Weather (NRP)","23070","-74",".78","1","1335","YELLOW"
"32.5391590000","-94.3531730000","Marshall city,TX","City","74.0000000000","Weather (NRP)","23080","-74",".78","1","1336","YELLOW"
"43.2236040000","-123.3520370000","Roseburg city,OR","City","49.0000000000","Weather (NRP)","23083","-49",".53","1","1337","ORANGE"
"27.1169730000","-82.4151900000","Venice city,FL","City","83.0000000000","Weather (NRP)","23086","-83",".51","1","1338","YELLOW"
"48.2938320000","-122.6281540000","Oak Harbor city,WA","City","47.0000000000","Weather (NRP)","23089","-47",".59","1","1339","ORANGE"
"39.0272200000","-96.8522710000","Junction City city,KS","City","95.0000000000","Weather (NRP)","23104","-95",".15","1","1340","YELLOW"
"44.0845370000","-70.2496490000","Auburn city,ME","City","82.0000000000","Weather (NRP)","23187","-82",".54","1","1341","YELLOW"
"41.4364090000","-97.3560670000","Columbus city,NE","City","99.0000000000","Weather (NRP)","23195","-99",".03","1","1342","YELLOW"
"32.6782840000","-97.4636010000","Benbrook city,TX","City","43.0000000000","Weather (NRP)","23215","-43",".71","1","1343","ORANGE"
"38.9946700000","-76.8853990000","Greenbelt city,MD","City","47.0000000000","Weather (NRP)","23219","-47",".59","1","1344","ORANGE"
"48.2161520000","-114.3276450000","Kalispell city,MT","City","17.0000000000","Weather (NRP)","23241","-17",".49","1","1345","RED"
"34.1954090000","-82.1536660000","Greenwood city,SC","City","88.0000000000","Weather (NRP)","23269","-88",".36","1","1346","YELLOW"
"28.9544390000","-80.9408570000","Edgewater city,FL","City","16.0000000000","Weather (NRP)","23324","-16",".52","1","1347","RED"
"27.6128250000","-80.4181420000","Vero Beach South CDP,FL","City","21.0000000000","Weather (NRP)","23333","-21",".37","1","1348","RED"
"30.0397600000","-99.1323480000","Kerrville city,TX","City","71.0000000000","Weather (NRP)","23370","-71",".87","1","1349","YELLOW"
"45.3074270000","-122.9600830000","Newberg city,OR","City","4.0000000000","Weather (NRP)","23396","-4",".88","1","1350","RED"
"35.4511760000","-94.3540030000","Van Buren city,AR","City","27.0000000000","Weather (NRP)","23413","-27",".19","1","1351","RED"
"38.8187300000","-94.5296390000","Belton city,MO","City","74.0000000000","Weather (NRP)","23425","-74",".78","1","1352","YELLOW"
"41.0274360000","-81.7322050000","Wadsworth city,OH","City","36.0000000000","Weather (NRP)","23426","-36",".92","1","1353","ORANGE"
"31.1368730000","-97.7849230000","Fort Hood CDP,TX","City","5.0000000000","Weather (NRP)","23508","-5",".85","1","1354","RED"
"42.2236490000","-83.3660360000","Romulus city,MI","City","53.0000000000","Weather (NRP)","23527","-53",".41","1","1355","ORANGE"
"32.8375120000","-116.9265550000","Winter Gardens CDP,CA","City",".0000000000","Weather (NRP)","23545","0",".99","1","1356","RED"
"42.6747200000","-83.2436060000","Auburn Hills city,MI","City","30.0000000000","Weather (NRP)","23572","-30",".10","1","1357","RED"
"41.8797770000","-87.8441840000","Maywood village,IL","City","56.0000000000","Weather (NRP)","23578","-56",".32","1","1358","ORANGE"
"40.5837900000","-74.2274570000","Carteret borough,NJ","City","67.0000000000","Weather (NRP)","23589","-67",".99","1","1359","YELLOW"
"38.5477290000","-121.3553710000","Rosemont CDP,CA","City","2.0000000000","Weather (NRP)","23602","-2",".94","1","1360","RED"
"47.8533290000","-122.2762650000","North Lynnwood CDP,WA","City","14.0000000000","Weather (NRP)","23620","-14",".58","1","1361","RED"
"43.1894050000","-88.7289100000","Watertown city,WI","City","73.0000000000","Weather (NRP)","23633","-73",".81","1","1362","YELLOW"
"25.8877290000","-80.3596920000","Hialeah Gardens city,FL","City","57.0000000000","Weather (NRP)","23709","-57",".29","1","1363","ORANGE"
"42.3378430000","-88.9986490000","Loves Park city,IL","City","56.0000000000","Weather (NRP)","23710","-56",".32","1","1364","ORANGE"
"32.0824040000","-96.4667000000","Corsicana city,TX","City","45.0000000000","Weather (NRP)","23746","-45",".65","1","1365","ORANGE"
"35.2411340000","-91.7352230000","Searcy city,AR","City","94.0000000000","Weather (NRP)","23767","-94",".18","1","1366","YELLOW"
"41.4190580000","-91.0679460000","Muscatine city,IA","City","66.0000000000","Weather (NRP)","23774","-66",".02","1","1367","ORANGE"
"39.6343340000","-84.1457170000","Centerville city,OH","City","44.0000000000","Weather (NRP)","23796","-44",".68","1","1368","ORANGE"
"44.2997090000","-93.2789460000","Faribault city,MN","City","78.0000000000","Weather (NRP)","23800","-78",".66","1","1369","YELLOW"
"33.8386650000","-79.0429660000","Conway city,SC","City","77.0000000000","Weather (NRP)","23838","-77",".69","1","1370","YELLOW"
"27.9244910000","-82.3793980000","Palm River-Clair Mel CDP,FL","City","48.0000000000","Weather (NRP)","23844","-48",".56","1","1371","ORANGE"
